[1.26-2.14] 哈喽大家好
[1986.72-1987.98] 父母分开的一个状态
[1987.98-1989.32] 你又不能承受这种状态
[1989.32-1991.08] 所以你要在外边不停的找
[1991.08-1992.22] 这就是你的心路历程
[1993.02-1994.28] 那你想解决这个问题
[1994.48-1995.28] 也很简单
[1995.34-1996.14] 你就是
[1996.14-2000.14] 解决你内心深处的这个问题的种子
[2000.14-2001.74] 你把它挖出来直面他
[2001.74-2004.64] 你能不能跟你老婆进行第二次恋爱
[2004.64-2005.74] 再次爱他
[2005.74-2006.54] 接受他
[2006.54-2008.74] 如果能就回去好好想明白
[2008.74-2012.94] 男人泡妞的几大境界啊
[2012.94-2015.04] 妻不如妾
[2015.04-2016.54] 妾不如偷
[2016.54-2018.14] 偷不如偷不着
[2018.14-2020.14] 你现在就是妻不如妾
[2020.14-2020.84] 你要找妾
[2020.84-2022.64] 然后那个偷不着了
[2022.64-2025.04] 那个就是玩了更比你还花的那个女孩
[2025.04-2025.60] 你控制不了了
[2025.60-2026.10] 你就偷不着
[2026.10-2028.20] 你就是偷妾不如偷
[2028.20-2030.00] 偷又不如偷不着
[2030.00-2031.20] 所以你就偷不着
[2031.20-2031.70] 你就难受
[2031.70-2032.40] 你就觉得我操
[2032.40-2033.20] 刻骨铭心
[2033.20-2035.10] 因为你必须找出口
[2035.10-2038.60] balance你的妻儿完美的家庭
[2038.60-2042.00] 因为你的人生是一个不是很圆满的状态
[2042.00-2043.30] 你是个不稳定的灵魂
[2043.30-2045.20] 你还没有成熟到彻底稳定
[2045.20-2046.10] 年轻嘛
[2046.10-2047.70] 都是不稳态
[2047.70-2049.90] 那你在这个过程中你就挣扎
[2049.90-2052.06] 所以你如果挣扎脱线了
[2052.06-2052.86] 那你就完蛋了
[2052.86-2054.24] 你就是色子头上一把刀
[2054.24-2055.44] 可能他妈你被人砍死了
[2055.44-2057.24] 因为你你去偷别人老婆去了
[2057.24-2059.10] 或者你你你弄了不好的事
[2059.10-2060.30] 得了艾滋病了
[2060.30-2061.34] 那不就脱线了吗
[2061.34-2064.50] 那所以你在这个过程中一定要把控好自己的一个方式
[2064.50-2066.04] 方法以及技术途径
[2066.04-2067.24] 一定要保护好自己
[2067.24-2068.70] 别他妈得了艾滋病就完蛋了
[2068.70-2070.20] 艾滋病比例非常之大
[2070.20-2070.64] 然后呢
[2070.64-2072.30] 在玩的过程中
[2072.30-2075.24] 在你解决不了自己的这个开心的过程中
[2075.24-2075.94] 你就会发现
[2075.94-2079.74] 其实你还是没找到你那个真正爱的女人
[2079.74-2081.10] 我给你提个建议
[2081.10-2083.74] 就是你尽可能跟你老婆去重新开始
[2083.74-2085.44] 如果不不能跟你老婆重新开始
[2085.44-2088.54] 那你就看看你能不能人生找到你真正爱的女人
[2088.54-2090.34] 如果能人生找到真正你爱的女人
[2090.34-2092.14] 就斩钉截铁的离婚重新开始
[2092.14-2093.74] 因为我们传统的
[2093.74-2094.66] 你问我过来人
[2094.66-2097.90] 我告诉你过来人的感觉就是传统的人类的婚姻的这种模式
[2097.90-2100.92] 是人类进化的这个阶段必须有的模式
[2100.92-2102.58] 因为我们从山洞上出来的时候
[2102.58-2103.86] 那时候是群婚乱交的
[2103.86-2107.96] 很不利于人类的文明化的发展
[2107.96-2108.64] 为什么呢
[2108.64-2110.84] 因为男人不知道哪个孩子是自己的
[2110.84-2111.60] 那你这样的话
[2111.60-2112.32] 群婚乱交的话
[2112.32-2113.64] 大家都住在一起的话
[2113.64-2114.56] 这个孩子
[2114.56-2118.50] 他的安全度就没有一个一夫一妻家庭这么稳当
[2118.50-2120.32] 一夫一妻家庭稳当之后
[2120.32-2121.86] 才能真正发展出农业来
[2121.86-2123.50] 农业经济出现之后
[2123.50-2126.18] 才能真正的人类出现大的社会化
[2126.18-2127.76] 如果是群婚乱交的话
[2127.76-2129.64] 永远是那个小部落小山洞
[2129.64-2132.18] 不会超过10个人20个人的这样一个小群体
[2132.18-2136.72] 所以人类要想走向几十个亿的地球社会
[2136.72-2137.56] 几亿人的国家
[2137.56-2139.12] 就必须要有宗教
[2139.12-2143.00] 必须要有所谓的这个伦理道德
[2143.00-2144.44] 就是必须是一男跟一女
[2144.44-2144.54] 就是必须要有所谓的这个伦理道德
[2144.56-2147.36] 而且不能找一男对多女
[2147.36-2148.36] 一男对半男半女
[2148.36-2150.56] 这些东西都要从灵魂上给你删除
[2150.56-2151.24] 否则的话
[2151.24-2152.58] 人类繁衍会出问题的
[2152.58-2153.52] 如果都搞同性恋去了
[2153.52-2154.62] 或者都搞人妖去了
[2154.62-2155.48] 那谁生小孩啊
[2155.48-2158.34] 所以实际上上帝给了我们格式化脑子
[2158.34-2161.06] 我们现在人类已经快到这个节点了
[2161.06-2161.76] 就快突出去了
[2161.76-2164.04] 因为问题这种一妻一夫
[2164.04-2165.58] 这种婚姻问题越来越多
[2165.58-2167.18] 因为你不合适嘛
[2167.18-2167.88] 就像你这种情况
[2167.88-2169.08] 你就结婚结太早了
[2169.08-2170.34] 还不懂爱情就结婚了
[2170.34-2171.04] 就生小孩了
[2171.04-2172.64] 你不应该跟他结婚
[2172.64-2173.36] 但你已经结婚了
[2173.36-2173.60] 那怎么办
[2173.60-2175.24] 那就是忍嘛
[2175.24-2178.84] 所有60岁50岁70岁80岁金婚的人
[2178.84-2179.92] 你问这对夫妻
[2179.92-2181.86] 你们今天在庆祝金婚
[2181.86-2182.42] 钻石婚
[2182.42-2183.78] 你们的人生经验是什么
[2183.78-2185.38] 所有的老夫老妻都会告诉你一个字
[2185.38-2186.08] 忍patient
[2186.08-2187.88] 这不就是变态吗
[2187.88-2189.18] 他妈忍不就是不舒服吗
[2189.18-2190.34] 舒服他妈还用忍吗
[2190.34-2192.18] 所以人类的下一阶段
[2192.18-2193.16] 一定是马斯克
[2193.16-2194.76] 伊隆马斯克指出的那个方向
[2194.76-2196.08] 就是人类的下一阶段
[2196.08-2199.44] 应该是男的女的用精子卵子
[2199.44-2200.34] 优化之后
[2200.34-2201.08] 体外受精之后
[2201.08-2202.76] 放在人造的那个小盒子里
[2202.76-2203.58] 把孩子
[2203.58-2204.94] 在那个人造子宫里养大
[2204.94-2206.02] 都不一定是10月
[2206.02-2207.18] 因为10月怀胎
[2207.18-2208.58] 9月怀胎就必须生出来
[2208.58-2211.78] 是因为女人的那个骨盆的那个生殖口
[2211.78-2213.00] 她那个骨盆的那个口
[2213.00-2214.88] 只能通过这么大小孩的颅骨
[2214.88-2217.22] 所以就必须使人类早产出来
[2217.22-2218.46] 所有的人类都是早产儿
[2218.46-2219.62] 你看其他哺乳动物
[2219.62-2220.22] 出来之后
[2220.22-2221.04] 人家就小马
[2221.04-2222.38] 小牛小狮子
[2222.38-2222.94] 出来之后
[2222.94-2224.04] 人家就能站起来
[2224.04-2225.18] 但是人类就不行
[2225.18-2225.48] 我操
[2225.48-2227.02] 他们眼睛恨不得都没长好
[2227.02-2227.54] 就生出来了
[2227.54-2229.44] 所以在那种人造子宫里边
[2229.44-2231.98] 可以再多怀半年一年
[2231.98-2233.14] 因为你打开它
[2233.14-2233.80] 它不就出来了吗
[2233.80-2235.72] 所以它就不需要女性生产
[2235.72-2237.84] 这样女性的身体受到的摧残也很小
[2237.84-2239.54] 包括哺乳
[2239.54-2241.00] 也可以用更干净
[2241.00-2242.50] 更卫生的人造母乳
[2242.50-2243.96] 来替代母亲的母乳
[2243.96-2245.16] 因为母亲的母乳
[2245.16-2247.04] 其实如果母亲健康当然好
[2247.04-2248.76] 但是有很多母亲并不健康
[2248.76-2250.86] 所以女人有的时候爱美
[2250.86-2251.74] 有时候不想生
[2251.74-2253.30] 你就可以通过这样的情况
[2253.30-2254.84] 这种高科技待运
[2254.84-2255.72] 不是人类待运
[2255.72-2257.32] 给生出新的一代孩子
[2257.32-2259.22] 而且这种孩子可以大批量的制造
[2259.22-2261.16] 不是一个家庭只能生产一个孩子
[2261.16-2261.84] 那你
[2261.84-2261.96] 你只能生产一个孩子
[2261.96-2261.98] 你只能生产一个孩子
[2261.98-2262.92] 如果夫妻俩相爱
[2262.92-2263.84] DNA又好
[2263.84-2266.24] 完全可以同时复制20个孩子
[2266.24-2267.66] 生30个孩子
[2267.66-2269.68] 那这种孩子将来
[2269.68-2271.88] 也不会在这种传统家庭里面长大
[2271.88-2274.80] 一定有更科学的孩子子女的教育方式
[2274.80-2277.70] 就是这种父亲的爱
[2277.70-2278.34] 母亲的爱
[2278.34-2280.68] 会以其他的形式灌输给孩子
[2280.68-2282.40] 孩子长大了之后
[2282.40-2285.50] 形成了一种能够适应星际文明的
[2285.50-2286.44] 新的社会结构
[2286.44-2287.20] 否则的话
[2287.20-2288.26] 人类一定离不开地球
[2288.26-2290.46] 如果是一夫一妻传统家庭
[2290.46-2291.96] 这个人类是没有办法进行的
[2291.96-2292.76] 星际殖民的
[2292.76-2294.14] 因为你繁衍速度太低了
[2294.14-2296.46] 你这一夫一妻家庭飞到火星上去
[2296.46-2298.18] 一个灾难下来磨平
[2298.18-2299.72] 因为你一夫一妻
[2299.72-2300.50] 你生多少
[2300.50-2301.64] 你玩命生
[2301.64-2302.92] 你也只能生10个
[2302.92-2304.70] 而且已经玩了命生了
[2304.70-2307.30] 那你怎么能够迅速的占领一个新的行星呢
[2307.30-2308.68] 而且你是不停的
[2308.68-2310.96] 你掌握取速引擎
[2310.96-2313.16] 掌握超光速跃迁技术的话
[2313.16-2316.32] 你人类光在银河系内探索类地行星
[2316.32-2317.76] 就是数以千计的
[2317.76-2319.82] 也就是说我们一个殖民小队
[2319.82-2320.50] 去一个行星
[2320.50-2321.82] 可能我们去的时候
[2321.82-2322.92] 只有两三个家庭
[2322.92-2324.64] 就是只有三五个女人
[2324.64-2325.32] 两三个男人
[2325.32-2327.92] 就去一个新的行星建立种族去了
[2327.92-2329.50] 那你他妈一夫一妻
[2329.50-2330.52] 你什么时候能弄出来
[2330.52-2331.96] 就只能是快速发展
[2331.96-2335.10] 这个模式一定是人类未来发展的方向
[2335.10-2337.10] 而且我看马斯克本身
[2337.10-2338.96] 自己的在身体力行做这件事
[2338.96-2339.70] 他生了好多孩子
[2339.70-2342.62] 但是他显然一个人的能力是有限的
[2342.62-2344.34] 他必须得要有一个群体
[2344.34-2346.34] 至少是有一个上千人的群体
[2346.34-2347.16] 认识到这个问题
[2347.16-2349.00] 才可能产生新的理论
[2349.00-2350.94] 因为传统家庭
[2350.94-2351.80] 给孩子
[2351.80-2353.04] 那种安全感
[2353.04-2354.86] 给孩子那种心理健康
[2354.86-2358.12] 你一定要找到替代他的更好的方式
[2358.12-2358.74] 否则的话
[2358.74-2360.04] 小孩变态了还行
[2360.04-2362.30] 因为你集体圈养的话
[2362.30-2363.26] 这个孩子长大了之后
[2363.26-2365.66] 他很可能是心理不健康的
[2365.66-2368.48] 所以你必须要把家庭里边的那些温暖
[2368.48-2371.24] 那些善良的东西给孩子灌输进去
[2371.24-2373.24] 真正产生那种我们玩hello
[2373.24-2374.06] 就是光环游戏里边
[2374.06-2377.24] 斯巴达战士的那样的强的男女
[2377.24-2378.36] 聪明的大脑
[2378.36-2381.80] 这是人类未来发展的一个宇宙宏伟的视角
[2381.80-2383.36] 站在宇宙看地球
[2383.36-2385.34] 所以如果你认识到这一点的话
[2385.34-2387.44] 你应该现在作为我来说
[2387.44-2390.04] 就是应该首先要检讨你自己的男女观
[2390.04-2391.10] 就是你自己的爱情观
[2391.10-2391.64] 毫无疑问
[2391.64-2392.52] 我已经给你诊断完了
[2392.52-2394.94] 你跟你老婆之间这个爱情是不成熟的
[2394.94-2396.74] 是也是个早产的爱情
[2396.74-2398.84] 所以才有你必须得不停不停的去尝试
[2398.84-2399.98] 不不停尝试
[2399.98-2403.82] 那你要扪心自问自己到底要什么
[2403.82-2405.38] 是要一个传统的家庭
[2405.38-2406.22] 那你已经有了
[2406.22-2407.06] 那就回归他
[2407.06-2407.96] 还是要一个
[2407.96-2409.64] 你其实还是个同性恋
[2409.64-2411.50] 你其实只有跟男人在一起
[2411.50-2411.80] 你才幸福
[2411.80-2412.44] 那也无所谓
[2412.44-2413.30] 你就出柜嘛
[2413.30-2415.28] 你跟你老婆讲清楚嘛
[2415.28-2417.98] 那或者还是你觉得另一个女人特别好
[2417.98-2421.28] 但是目前看我看你找找那个玩女人的那个女人
[2421.28-2422.48] 肯定不是一个真爱
[2422.48-2423.14] 也不是真爱
[2423.14-2426.32] 只是你balance到你老婆和你儿子现在的
[2426.32-2427.76] 所以那个稳定家庭
[2427.76-2428.72] 你因为不认这个
[2428.72-2431.36] 你潜意识中不能接受你这个稳定家庭
[2431.36-2432.98] 所以就是玩的越花的女人
[2432.98-2433.94] 你又控制不住的女人
[2433.94-2435.38] 你越觉得她好
[2435.38-2437.78] 但是你一旦真的放下你的家庭去找那个女人
[2437.78-2438.26] 你完蛋了
[2438.26-2438.74] 我告诉你
[2438.74-2440.92] 那还不如现在你就啪啪抽自己的脸
[2440.92-2441.46] 所以你要
[2441.46-2441.68] 要
[2441.68-2441.70] 要
[2441.70-2441.72] 要
[2441.72-2441.74] 要
[2441.74-2441.76] 要
[2441.76-2441.78] 要
[2441.80-2442.16] ,
[2442.16-2444.20] 这个东西你要问你自己到底要什么
[2444.20-2444.98] 要好了的话
[2444.98-2445.70] 你就换
[2445.70-2446.56] 如果想好了
[2446.56-2446.84] 你换
[2446.84-2447.80] 如果想不好
[2447.80-2448.76] 那个就是你的宿命
[2448.76-2449.66] 人是有命的
[2449.66-2450.32] 你们两口子
[2450.32-2452.54] 他们成为两口子
[2452.54-2453.68] 虽然可能你不爱他
[2453.68-2455.30] 但是父母之名
[2455.30-2457.04] 媒妁之言就给你推到这了
[2457.04-2458.04] 那就是我跟你讲
[2458.04-2459.62] 上辈子是有缘分的
[2459.62-2461.52] 这玩的这解开很不容易的
[2461.52-2462.68] 包括你儿子这么好
[2462.68-2464.42] 你再生俩可能这个问题就解决了
[2464.42-2465.20] 你有三孩子
[2465.20-2465.98] 你也就不闹
[2465.98-2466.70] 不折腾了
[2466.70-2467.48] 好吧
[2467.48-2468.38] 包括人类未来
[2468.38-2469.76] 包括我们怎么看待家庭
[2469.76-2471.26] 包括我们怎么对待我们的子女
[2471.26-2471.74] 一个孩子
[2471.74-2472.76] 双不住你
[2472.76-2473.54] 当然两三个
[2473.54-2474.62] 他们每个都会不一样
[2474.62-2475.34] 每个都那么健康
[2475.34-2476.12] 那么可爱的话
[2476.12-2477.70] 你作为父亲的这种职责
[2477.70-2479.30] 你作为父亲的这种责任感
[2479.30-2481.16] 会空前的觉醒
[2481.16-2481.82] 那个时候吧
[2481.82-2483.72] 你你就不愿意再玩再闹了
[2483.72-2484.22] 好吧
[2484.22-2485.60] 一女对多女
[2485.60-2486.52] 你就接受不了了
[2486.52-2488.12] 萨默尔
[2488.12-2488.74] 咱们就回答完了
[2488.74-2489.34] 下一位王老师
[2489.34-2489.90] 您好
[2489.90-2490.50] 抱歉
[2490.50-2491.92] 实在抑制不住自己的阶段反应
[2491.92-2493.86] 您的视频就像精神鸦片
[2493.86-2496.76] 而且这毒性还伴随着传导感染作用
[2496.76-2498.16] 看了不仅想接着看
[2498.16-2499.76] 竟然自己还想露给您看
[2499.76-2500.46] 哈哈哈
[2500.46-2501.14] 据说您
[2501.14-2502.86] 据您说师母也在看
[2502.86-2503.82] 我得澄清一下
[2503.82-2505.80] 我指的是把脑子露给您看
[2505.80-2506.38] 没事
[2506.38-2507.70] 简单介绍一下自己
[2507.70-2509.02] 请教我史来快
[2509.02-2510.06] 老家东北的
[2510.06-2511.72] 今年本命年36岁
[2511.72-2512.76] 百无一用的文科生
[2512.76-2514.18] 之前在国内从事影视行业
[2514.18-2514.78] 北电毕业
[2514.78-2515.50] 电视学院
[2515.50-2516.88] 北京电视学院
[2516.88-2518.54] 之前有人问我哪儿毕业的
[2518.54-2519.20] 我说北电
[2519.20-2520.52] 那人就说北京邮电大学
[2520.52-2521.38] 我心里想
[2521.38-2522.28] 那不是叫北邮吗
[2522.28-2522.56] 对啊
[2522.56-2523.74] 那是个山炮
[2523.74-2524.70] 那肯定没念过书的
[2524.70-2526.34] 一般正常对话是
[2526.34-2528.30] 对方听到电视学院后会说
[2528.30-2529.46] 那不是叫北影吗
[2530.46-2531.34] 影视只是北影厂
[2531.34-2533.96] 电视学院的学生
[2533.96-2534.72] 一般称为北电
[2534.72-2536.66] 但那天直接把我抢没电了
[2536.66-2537.56] 不知道怎么回了
[2537.56-2541.36] 我就是个不入流的拿性编剧
[2541.36-2543.34] 毕业后赶上行业红利期
[2543.34-2544.52] 虽然一直是个小把戏
[2544.52-2545.30] 但好歹饿死
[2545.30-2546.50] 而且感觉未来很有希望
[2546.50-2547.78] 说不定凭借自己的努力
[2547.78-2548.78] 可以挣脱两室一厅
[2548.78-2550.12] 还是有两个厕所的
[2550.12-2551.00] 我自己偏好
[2551.00-2551.92] 且擅长社会题材
[2551.92-2552.84] 并且认为
[2552.84-2554.72] 这是作为影视创作者的责任
[2554.72-2556.60] 那你以后写不了了
[2556.60-2556.88] 我操
[2556.88-2557.62] 今上来了
[2557.62-2558.82] 但就如您有一期
[2558.82-2560.04] 分享来信的视频所说
[2560.04-2560.86] 社会题材
[2560.86-2561.84] 或者叫严肃题材
[2561.84-2562.74] 只能在人们
[2562.74-2564.26] 吃饱喝足的情况下发育
[2564.26-2565.36] 或者至少在人们
[2565.36-2566.78] 对未来有信心的情况下
[2566.78-2568.20] 大家才有闲情雅致
[2568.20-2568.86] 走进电影院
[2568.86-2569.80] 看我们的社会
[2569.80-2570.78] 还有哪里不足
[2570.78-2571.84] 社会还有哪些问题
[2571.84-2572.88] 可是当下大家
[2572.88-2574.62] 一睁眼全是社会问题
[2574.62-2575.46] 你写的太好了
[2575.46-2577.38] 每天被骑着脸输出
[2577.38-2578.36] 怎么今上
[2578.36-2580.04] 今上骑着你们的脸输出
[2580.04-2582.00] 哪还有心情进电影院找自己
[2582.00-2583.68] 再加上大同名修宪之后
[2583.68-2584.58] 严打文化产业
[2584.58-2586.78] 并且18年范冰冰查税的事
[2586.78-2588.08] 让镰刀们注意到了
[2588.08-2589.12] 这个行业原来这么肥
[2589.12-2590.02] 双管齐下
[2590.02-2590.96] 双洞全开
[2590.96-2593.36] 影视行业直接被打崩了
[2593.36-2594.40] 现在就剩下
[2594.40-2595.78] 古偶田宠
[2595.78-2597.18] 粉红战狼
[2597.18-2598.78] 再就是一虎四田的年代剧
[2598.78-2599.94] 还有伪闲一剧
[2599.94-2601.04] 因为故事结尾
[2601.04-2602.64] 永远把锅丢给一个人
[2602.64-2604.14] 因为他自己变态
[2604.14-2605.04] 家庭变态
[2605.04-2606.10] 反正社会和政府的责任
[2606.10-2606.96] 是不能有一点的
[2606.96-2607.50] 抱歉
[2607.50-2608.68] 把您这当垃圾桶了
[2608.68-2609.66] 没事我也把你当垃圾桶
[2609.66-2610.42] 我们互为垃圾桶
[2610.42-2612.30] 但是上面说的这些
[2612.30-2613.48] 都是我离开的动力和原因
[2613.48-2614.48] 总结就是两条
[2614.48-2615.58] 一挣不到钱了
[2615.58-2616.48] 二没有前途了
[2616.48-2617.70] 第三点是直接原因
[2617.70-2618.46] 就是疫情时候
[2618.46-2620.38] 他们干的种种反人类的操作
[2620.38-2622.00] 因为我一直有翻
[2622.00-2623.40] 我一直有翻墙
[2623.40-2624.34] 所以从刚开始
[2624.34-2625.10] 武汉封城时
[2625.10-2627.36] 我就看到各种人间地狱的景象
[2627.36-2628.06] 到中间
[2628.06-2629.32] 他们竟然锣鼓喧天
[2629.32-2630.34] 鞭炮齐鸣的宣传
[2630.34-2631.86] 这种把人当牲口
[2631.86-2633.32] 关起来的反人类手段
[2633.32-2635.26] 再到后来乌鲁木齐大火
[2635.26-2636.10] 贵州的大巴车
[2636.10-2637.26] 人们遭受的这些
[2637.26-2639.10] 通通是无望之灾
[2639.10-2640.24] 对啊人祸啊
[2640.24-2641.62] 就是那玩意小学生治国
[2641.62-2643.50] 在玩的他妈的包子的祸
[2643.50-2644.98] 我想如果我在那里
[2644.98-2646.64] 我也会有同样的结局
[2646.64-2648.28] 我在二二年中秋
[2648.28-2650.36] 离开国内落地巴塞罗那之后
[2650.36-2651.52] 国内终于有人受不了
[2651.52-2651.98] 站了出来
[2651.98-2654.56] 然后开始拉西解封
[2654.56-2656.44] 人们再次经历一轮折磨
[2656.44-2657.94] 但是让我很难受的是
[2657.94-2659.06] 大家经过这事
[2659.06-2659.86] 就像没事了一样
[2659.86-2661.14] 就像疫情从没发生过
[2661.14-2662.04] 对啊
[2662.04-2664.14] 他他妈的胡来
[2664.14-2665.40] 治大国如翻烙饼
[2665.40-2666.18] 一方面
[2666.18-2668.04] 左手把人全他们关在一起
[2668.04-2668.58] 捅嗓子眼
[2668.58-2670.90] 弄得各地大概方舱医院
[2670.90-2673.22] 浪费了多少老百姓的钱
[2673.22-2674.30] 盖那些方舱医院
[2674.30-2675.36] 狗鸡的屌用没有
[2675.36-2678.18] 然后把人成片成片的封死在楼里
[2678.18-2679.72] 另一方面
[2679.72-2680.50] 他花一番脸
[2680.50-2681.50] 就全部解封
[2681.50-2683.58] 所有的人一时间同时感染
[2683.58-2685.24] 连有基础疾病的人
[2685.24-2686.42] 都上医院看不了
[2686.42-2688.76] 火葬场烧猎人炉都烧塌了
[2688.76-2690.14] 你说他是不是他妈的
[2690.14-2690.80] 庆祝难输
[2690.80-2691.38] 这个王八蛋
[2691.38-2693.42] 但是大家呢
[2693.42-2695.10] 像没事人一样忘了
[2695.10-2696.96] 其实一种心理自我疗愈
[2696.96-2698.38] 否则会怎么办
[2698.38-2700.42] 他就是他妈斯德哥尔摩综合症
[2700.42-2700.60] 嘛
[2700.90-2701.80] 就是没有办法了
[2701.80-2702.90] 因为你拿起枪来反抗
[2702.90-2703.54] 你不敢吗
[2703.54-2704.16] 你没有枪吗
[2704.16-2704.74] 再说
[2704.74-2706.36] 所以就只能选择遗忘
[2706.36-2708.34] 这是我们看的人间的这个奇景
[2709.72-2710.68] 特别理解您说的
[2710.68-2711.64] 您帮大家赚了钱
[2711.64-2713.02] 却没有人感谢你
[2713.02-2717.34] 那片土地的人们忘了那些在乌鲁木齐路上取起白纸抗议的同胞
[2717.34-2719.94] 忘了在首善之区亮马河边呐喊的朋友
[2719.94-2721.60] 最后给自己撂下一句
[2721.60-2722.90] 守得云开
[2722.90-2724.96] 献月明继续苟且
[2724.96-2727.36] 就像鲁迅先生笔下的药一样
[2727.36-2728.58] 革命党人被砍头
[2728.58-2730.44] 他们只顾着抢他的血蘸馒头
[2730.44-2731.40] 一百年了
[2731.40-2733.32] 我们走向共和已经走了漫长一百年
[2733.32-2734.46] 但其实自由平等不爱
[2734.46-2735.60] 离我们并不远
[2735.60-2737.16] 有同理心同情心足矣
[2737.16-2739.80] 但如果这一点种子在人们心中的种不下
[2739.80-2741.48] 那就如您新一期的视频所说
[2741.48-2742.74] 永远是万水千山
[2744.26-2746.68] 我相信我们这样的人坚持说话
[2746.68-2747.48] 坚持做视频
[2747.48-2749.80] 坚持影响会有收获会有收获
[2749.80-2750.92] 虽然我也非常绝望
[2750.92-2753.34] 否则的话我也不会这么就移民了
[2753.34-2754.62] 移民我还可以回去回流吗
[2754.62-2755.92] 但是我为什么坚决不回去
[2755.92-2756.62] 其实也是绝望
[2758.38-2758.52] 给
[2758.52-2758.56] 你
[2758.56-2762.86] ,您写邮件的直接原因是因为最近看您视频产生了两个小疑惑
[2762.86-2764.20] 或可以得到您的解答
[2764.20-2766.06] 一是15年还是16年的股灾
[2766.06-2767.68] 不知道是否可以请您讲一下
[2767.68-2768.90] 那次事件的来龙去脉
[2768.90-2771.82] 我自己当时有几万块钱交给家里亲戚炒炒股
[2771.82-2772.36] 直到二十年
[2772.36-2774.52] 我出国的时候打算把这些债都清了
[2774.52-2777.10] 亲戚说大概还剩当时还剩百分之二十
[2777.10-2778.84] 最后亲戚用自己的钱还了我本金
[2778.84-2780.16] 弄得我还挺不好意思的
[2780.16-2782.14] 记得股灾之后看各种解析
[2782.14-2785.74] 有谣言消息说什么境外经过什么渠道做工的
[2785.74-2787.66] 那你的亲戚真挺够意思的
[2787.66-2789.88] 你你欠你亲戚百分之八十的钱啊
[2789.88-2790.90] 那跟他没关系
[2790.90-2792.76] 那真的是也应该赔的
[2792.76-2796.36] 那哪还有说赚了算你的赔了人家给你补本
[2796.36-2797.68] 我操这就是好亲戚
[2797.68-2800.16] 你要永远跟着亲戚做亲戚啊
[2800.16-2803.08] 还说是场外配资杠杆崩盘的
[2803.08-2805.72] 还有说专门是国家队为了割韭菜的
[2805.72-2807.40] 总之听起来都很含糊其词
[2807.40-2809.62] 至今我也没有亏得其中全貌
[2809.62-2811.74] 正巧前几天听您说到股灾的时候
[2811.74-2814.00] 总理带头抓人那段
[2814.00-2815.92] 并且您讲您还有朋友也跟着吃瓜唠了
[2815.92-2817.64] 不知道您有没有机会可以把这个事
[2817.64-2818.32] 再现一遍
[2818.32-2818.86] 拜谢
[2818.86-2820.44] 甚至这种点菜很不礼貌
[2820.44-2822.00] 但我这种小把戏也无以为报
[2822.00-2824.68] 如您有幸来巴塞罗那玩耍
[2824.68-2826.44] 那一定是黑标火腿奉上
[2826.44-2828.10] 全当个特色
[2828.10-2829.82] 虽然我觉得他也就那么回事
[2829.82-2830.96] 对我这个文科生来说
[2830.96-2832.82] 还不如去山里看野猪更新下
[2832.82-2834.34] 你可真虚
[2834.34-2837.32] 我去巴塞罗那的可能性不大呀
[2837.32-2838.34] 我可以跟你讲
[2838.34-2840.58] 那个事我太清楚了
[2840.58-2842.60] 大家知道我对李克强一点没有好印象
[2842.60-2844.34] 就是李克强就是个傻逼
[2844.34-2844.72] 真的是
[2844.72-2846.76] 李克强是个纯的傻逼
[2846.76-2847.12] 就是
[2847.12-2847.62] 他
[2847.62-2851.22] ,他这个克强经济学就是完全食指不沾阳春水
[2851.22-2853.86] 就如果我说刘继鹏是夹击的话
[2853.86-2855.80] 李克强就连夹击的一个角都没有
[2855.80-2859.68] 他是个非常爱蓄毛的那么一个共产党的技术官僚
[2859.68-2860.04] 你知道吧
[2860.04-2863.10] 非常非常自私的一个马基雅维利主义者
[2863.10-2866.10] 他才能在那样的环境下爬到总理的位置上
[2866.10-2866.82] 也就是说
[2866.82-2869.90] 这个人为官既不为民也不为国
[2869.90-2871.58] 他为官只为他自己
[2871.58-2872.78] 这是就是就是我
[2872.78-2875.34] 我对李克强的分析是一针见血
[2875.34-2876.56] 他之所以伟大
[2876.56-2877.62] 他之所以牛逼
[2877.62-2879.84] 全靠同行振脱
[2879.84-2881.10] 就是除了他
[2881.10-2881.94] 哎哟
[2881.94-2882.74] 他是个傻逼
[2882.74-2884.22] 但是那是个混账加傻逼
[2884.22-2884.70] 我操
[2884.70-2885.84] 混蛋加傻逼
[2885.84-2886.38] 一对颈
[2886.38-2886.98] 我操
[2886.98-2889.92] 毕竟人家这也是念过书的
[2889.92-2891.24] 还是说几句人话
[2891.24-2892.68] 分得清好歹是非
[2892.68-2894.36] 这货连个好歹是非都分不了
[2894.36-2895.02] 所以大家觉得
[2895.02-2895.44] 我操
[2895.44-2897.18] 李克强还真牛逼呀
[2897.18-2897.66] 真牛逼
[2897.66-2899.10] 傻逼瞬间变牛逼
[2899.10-2901.86] 但其实从我们搞经济的人眼里边
[2901.86-2904.84] 李克强经济学就他妈一派胡言
[2904.84-2906.72] 他连个省长市长他都当不好
[2906.72-2907.10] 他那
[2907.10-2908.00] 他那两下子
[2908.00-2909.02] 所以他治大国
[2909.02-2910.10] 他就基本玩一样
[2910.10-2910.88] 就扯鸡巴蛋
[2910.88-2912.84] 就是这一六年股灾是怎么回事
[2912.84-2913.54] 他一二年
