[0.00-1.36] 哈喽大家好
[2566.65-2567.67] 不奇怪吗
[2567.67-2569.21] 答案是因为手机
[2569.21-2571.77] 这些孩子肯定都是拿手机贴耳朵上
[2571.77-2574.59] 几个小时几个小时的包电话周
[2574.59-2577.91] 而家长不知道这一点我们要向大总统学习
[2577.91-2580.99] 永远要用有线耳机打电话
[2580.99-2582.27] 家里不要用WiFi
[2582.27-2585.09] 不要买靠近手机基站的房子
[2585.09-2587.65] 通过老王频道的影响力传播这些知识
[2587.65-2590.45] 哪怕能行影响到一个孩子也是功德无量的事儿
[2590.45-2591.49] 哎您说的还真有道理
[2591.53-2594.61] 5G手机的辐射量比4G手机还要严重
[2594.61-2596.91] 真的是不要再
[2596.91-2600.23] 就是把手机贴在耳朵打电话
[2600.23-2602.79] 第二件就是给女士开门拉椅子
[2602.79-2605.09] 我不赞同这样的观点
[2605.09-2609.45] 我认识的很多老年人对别人给他们让座感到很不开心
[2609.45-2613.29] 我看起来真的老到需要年轻人让位子给我坐的程度了吗
[2613.29-2614.57] 这很伤人的
[2614.57-2618.93] 对那些在内心深处真正觉得我哪里都不比男人差的女性做这些事
[2618.93-2620.21] 他们可能并不高兴
[2620.21-2621.49] 啊那你说这个女性
[2621.49-2622.77] 可能是中国女性
[2622.77-2625.85] 我说的给女士让座我没说给老人拉椅子
[2625.85-2628.15] 因为有的老人可能不需要你拉椅子
[2628.15-2630.97] 我说的是男人陪着女人出去的时候
[2630.97-2634.81] 我说的这个场景基本上这个女士跟你是一对一的出去的
[2634.81-2636.85] 那你俩啥关系你心里没个数吧
[2636.85-2639.93] 你还不有点那个小眼神我操
[2639.93-2641.45] 你还有希望吗要不
[2641.45-2644.79] 拉着点啊就咔咔拉一下啊
[2644.79-2645.55] 对不对
[2645.55-2647.35] 有希望了吧
[2647.35-2648.89] 或者呢
[2648.89-2651.45] 两男两女或者一男一女你们出去玩的时候
[2651.49-2654.31] 男生有点这个意识
[2654.31-2655.33] 第三件
[2655.33-2658.15] 是咱俩从个人分享念不念都行
[2658.15-2661.47] 你第一次读《易经》时印象最深的一句话是什么
[2661.47-2665.05] 我43岁时第一次读《易经》当然啥也没看懂
[2665.05-2668.39] 但一句话那么扎心刺眼一直到今天想起来都害怕了
[2668.39-2669.15] 就是
[2669.15-2670.69] 沉不觅则失身
[2670.69-2672.99] 我感觉上天说的清清楚楚
[2672.99-2676.57] 我可以通过各种机缘巧合的方式告诉你一些真正的情况
[2676.57-2678.89] 但你要是乱说话可别怪我下手狠
[2678.89-2680.67] 当然了这也是君子
[2680.67-2681.45] 以恐惧行为
[2681.45-2683.75] 修行的一部分意义吧
[2683.75-2685.81] 《易经》里有君不觅则失身吗大哥
[2685.81-2687.59] 你看的应该不是周易吧
[2687.59-2690.41] 您看的应该是后边的注释吧
[2690.41-2693.99] 我的第一句印象特别深的就是他的第一章嘛
[2693.99-2695.01] 就是
[2695.01-2697.57] 天行剑以君子以自强不歇
[2697.57-2699.63] 地是坤君子以厚德载物
[2699.63-2701.41] 这孔子实意吧
[2701.41-2706.03] 这是给我印象特别深的一句话
[2708.33-2710.13] 你要说以恐惧
[2710.13-2711.15] 和失望冲击呢
[2711.15-2712.69] 反而是道德经
[2712.69-2716.53] 当我读道德经的时候有一句话叫
[2716.53-2717.55] 天地不仁
[2717.55-2719.09] 以万物为出狗
[2719.09-2721.91] 这句话我第一反应是完全了解
[2721.91-2723.69] 老子本人的所有意义的
[2723.69-2725.75] 但是我不愿意相信
[2725.75-2729.33] 因为从我的脑海深处我认为天地
[2729.33-2730.87] 之间有正气
[2730.87-2732.65] 一定是邪不胜正
[2732.65-2734.71] 最后一定是正义战胜邪恶
[2734.71-2737.27] 正义的人上天堂邪恶的人下地狱
[2737.27-2739.57] 为什么要说
[2739.57-2740.85] 天地不仁
[2740.85-2742.13] 以万物为出狗
[2742.13-2746.99] 这完全颠覆我的儒家世界观呀
[2746.99-2748.53] 然后
[2748.53-2749.81] 长大了才知道
[2749.81-2751.09] 真他妈是天地不仁
[2751.09-2752.11] 以万物为出狗
[2752.11-2754.67] 就是你必须学会站在月球看地球
[2754.67-2756.97] 你不能有偶像包袱
[2756.97-2758.77] 不是说你知道这个事之后
[2758.77-2761.33] 不是说你可以肆无忌惮地干坏事了
[2761.33-2762.35] 不是这样
[2762.35-2764.15] 而是你不要找爹了
[2764.15-2766.71] 你一旦在脑子里面建立了这个天地人
[2766.71-2769.27] 所有世界上都有一个规矩
[2769.27-2770.55] 有圣人
[2770.85-2772.65] 有大道的时候
[2772.65-2774.69] 有真理的时候
[2774.69-2776.49] 你这个人很容易找爹
[2776.49-2779.55] 你一定要知道这个世界的真理是相对的
[2779.55-2782.37] 什么是真理不一定你就代表着真理
[2782.37-2783.39] 不要有我知
[2783.39-2785.69] 要尽可能的不停的往上跳
[2785.69-2786.47] 往下看
[2786.47-2787.49] 当然你的
[2787.49-2790.57] 阶段不同层次不同可能你看到的内容不同
[2790.57-2793.37] 所以你没有了这些执着之后
[2793.37-2797.47] 你才能够离所谓的得道成仙就是大彻大悟啊
[2797.47-2800.68] 究竟涅槃进一步
[2800.68-2801.44] 好了
[2801.44-2802.22] 这个姓杨的
[2802.26-2803.02] 这先生啊
[2803.02-2805.08] 2024年1月26号
[2805.08-2806.36] 大老王之精气神
[2806.36-2809.94] 我翻墙五年才从粉红到中立到略微清醒
[2809.94-2810.70] 而您
[2810.70-2814.30] 正是开启我普世价值观的最后那根救命稻草
[2814.30-2818.64] 海外华语世界大的小小KOL就在那里
[2818.64-2821.72] 那帮逼真的是为了吃口饭什么都可以随便说
[2821.72-2823.00] 不管翻不翻墙
[2823.00-2825.82] 只要泡在屎汤子里长的大脑
[2825.82-2828.38] 是真他妈容易走二级管路线
[2828.38-2831.70] 直到有缘看了您YouTube视频才发现您才是华语之王
[2831.70-2832.22] 谢谢
[2832.26-2833.54] 太爱听了
[2833.54-2839.18] 真正以实情用自己的故事有逻辑的说出了大道至简
[2839.18-2843.78] 看了您视频我的眼界也好思维维度也好至少约签了N个数两集
[2843.78-2845.82] 太他们过瘾和惊叹了
[2845.82-2849.92] 您把我原来三观内模糊的不成熟的进行了填补修正
[2849.92-2851.98] 对我简直是降维撒福音
[2851.98-2853.26] 谢谢谢谢
[2853.26-2855.82] 堪比人类补完计划
[2855.82-2857.86] 括弧动画片EVA
[2857.86-2860.16] 这是我上一次思维月签升级
[2860.16-2860.94] 括弧
[2860.94-2861.44] 结束
[2861.44-2862.22] 你所
[2862.26-2864.56] 有的内容输出对我来说就是神作
[2864.56-2865.34] 问题
[2865.34-2866.36] 请教问题
[2866.36-2871.48] 新觉醒的父母如何教育或者帮助孩子树立健康的三观
[2871.48-2872.24] 或者是
[2872.24-2874.04] 我们自己如何建立
[2874.04-2876.34] 稳定强大的三观
[2876.34-2880.44] 个人背景然后他是个二代目北京人父母从河南来的
[2880.44-2884.14] 喜欢大老王
[2884.14-2888.24] 我这种从第1期这个涉及到他隐私我就不念了他在国内
[2888.24-2889.78] 我这种
[2889.78-2892.08] 从第1期开始看的人
[2892.08-2893.88] 面临我们这一代刚刚觉醒的父母
[2893.92-2896.74] 我们自己都没有强大稳定的三观
[2896.74-2898.02] 我们如何教育自己的孩子
[2898.02-2899.30] 我们的父母完全
[2899.30-2901.08] 没有三观的概念
[2901.08-2903.64] 如何陪我们的孩子走过他们的黄金时间
[2903.64-2907.24] 希望大老王多给我们这方面建议和指引
[2907.24-2908.52] 其实从
[2908.52-2911.84] 第1期看你的视频肯定更喜欢你真情
[2911.84-2913.38] 撒脱肆无忌惮的说话
[2913.38-2915.16] 你嘴里那些佐料如果不加上
[2915.16-2916.70] 听起来是寡淡无味
[2916.70-2919.00] 也理解您开始更负责任的说话
[2919.00-2920.28] 祝您节目越办越好
[2920.28-2921.56] 心想事成
[2921.56-2922.84] 我上一次写这么多字
[2922.84-2923.88] 还是当舔狗追女神了吗?
[2923.88-2925.42] 你知道您看一下
[2925.42-2926.18] 我也附上
[2926.18-2927.20] 就附了照片
[2927.20-2930.02] 这个小伙子你这个面相很好
[2930.28-2931.56] 但是你一定要注意
[2931.56-2933.10] 我实话实说好的我就夸你
[2933.10-2933.86] 就像你说
[2934.12-2935.40] 彩虹屁你不多写了一样
[2936.16-2937.20] 好的我说了
[2937.44-2938.22] 好的不得了
[2938.72-2940.52] 但是你要注意你的脾气
[2940.78-2942.06] 你不要动手打人
[2942.32-2944.62] 你不要跟别人有口舌之争
[2944.88-2947.44] 更不要跟别人有刀兵之相
[2947.68-2949.74] 你这个面相里面唯一的问题就是这个问题
[2950.24-2951.78] 其他的问题没有任何问题
[2952.30-2953.84] 既没有健康问题也没有财富问题
[2954.14-2954.64] 也没有家庭问题
[2954.90-2955.42] 都很好
[2956.96-2958.74] 这丁先生
[2959.52-2963.36] 王姓南丁
[2963.60-2964.12] 王先生
[2964.64-2966.68] 对于孩子的教导
[2966.94-2968.72] 或者对于孩子三观的塑造
[2968.98-2971.04] 其实首先是塑造父母的三观
[2971.28-2972.32] 让你感觉到
[2972.56-2974.36] 你今天你都有孩子了
[2974.62-2975.90] 你三观才慢慢成性一样
[2976.16-2976.92] 就是因为
[2977.18-2978.72] 你的父母你也不能怪他们
[2979.22-2981.02] 因为他们在那个大染缸里面
[2981.28-2983.06] 能不干坏事就已经是
[2983.32-2984.34] 相当了不起
[2984.86-2987.16] 所以你们在他们的肩肩肩膀上怎么形成自我呢
[2987.42-2989.20] 就是我还是说说我的感悟吧
[2991.00-2993.04] 就是首先我们的那个父母那一代
[2993.82-2995.86] 就他们没有自我的意识
[2996.12-2996.88] 没有自我的意识
[2997.14-2998.42] 他们有几个意识没有的
[2998.68-2999.44] 一是自我的意识
[2999.70-3000.72] 二是边界的意识
[3001.50-3002.78] 三是孩子的意识
[3003.02-3004.06] 三个意识
[3004.30-3005.34] 这个三个意识都没有
[3005.58-3006.36] 什么叫自我的意识
[3007.90-3010.70] 就是他们总觉得自己要依附于一个强权
[3010.96-3011.74] 依附一个租值
[3012.24-3012.76] 依附于一个组织
[3013.06-3015.10] 依附于一个单位
[3015.36-3016.38] 不信我问你
[3016.64-3017.42] 你问你爸你妈
[3017.66-3018.18] 你说爸妈你
[3018.44-3019.98] 你无论做生意做了多少钱
[3020.22-3021.76] 如果时光重新来过
[3022.02-3023.82] 让你到北京自来水厂
[3024.32-3025.60] 当一个正式工
[3025.86-3026.38] 你愿不愿意
[3026.62-3027.40] 不干你现在干的事
[3027.90-3028.68] 曾经干这个职业
[3029.96-3030.98] 有北京户口
[3032.00-3034.06] 有正式全民所有制
[3034.56-3035.58] 工人的待遇
[3035.84-3036.36] 你愿不愿意去
[3036.86-3037.90] 你爸你妈愿不愿意去
[3038.14-3038.66] 告诉我
[3039.68-3040.20] 一定愿意
[3040.46-3042.24] 为什么这就是内心深处
[3042.50-3043.02] 强力
[3043.32-3043.82] 不安全感
[3044.08-3045.10] 他需要抱一个大腿
[3045.36-3046.38] 需要一个租值
[3047.42-3050.48] 所有的中国那一代全都是这么想的
[3050.74-3052.02] 所以独裁者才有
[3052.28-3053.30] 飞沃的土壤
[3053.82-3055.10] 因为我只要是租值
[3055.34-3056.38] 你就来抱我的腿了
[3056.88-3057.40] 所以
[3057.66-3061.50] 骗子也有那么强烈隋广义为什么有那么多人信
[3062.00-3063.28] 宅小鸟为什么有那么多人信
[3063.54-3065.34] 因为他把自己打扮成一个
[3065.58-3067.90] 无所不知全知全能的租值
[3068.66-3070.20] 就是我隋广义就是租值
[3070.70-3072.50] 你抱我大腿就行了你不要想那么多了
[3072.76-3076.08] 那时候脑子也没了读的书也都忘了
[3077.36-3079.16] 一定要建立自我的意识
[3079.66-3081.46] 就是把自己当老板
[3082.22-3085.82] 所有的中国人都欠缺这一课从小一定要告诉孩子
[3086.06-3087.34] 你是你的老板
[3088.12-3090.68] 我虽然是你的父母但我不是你的老板
[3090.94-3092.72] 拜托我只是在给你
[3092.98-3096.82] 提供衣食因为你现在还小叫未成年当你一旦成年之后
[3097.08-3100.66] 精神一旦独立之后你马上努力大哥你就是你老板啊
[3100.92-3101.68] 你可自己
[3101.68-3104.50] 自己拿主意别让我替你拿主意让他
[3104.76-3106.54] 自己学会拿主意
[3106.80-3109.10] 不要什么事事事都要指导其
[3110.64-3111.92] 这是第1个自我概念
[3112.44-3114.48] 第2个没有什么没有边界的概念
[3115.00-3119.60] 什么叫边界概念就是大人要检查孩子的这个日记
[3119.86-3122.68] 这些东西都没有边界孩子要有孩子房间
[3122.92-3127.02] 有这个条件的话尽量给孩子一个独立的房间独立的空间
[3127.28-3129.58] 独立的卫生间让他自己去管理自己
[3129.84-3131.64] 我们大人要划一条线
[3131.94-3133.48] 而且这条线越早化越好
[3133.72-3135.52] 三岁自己洗澡
[3136.04-3136.80] 不再给你洗澡了
[3137.82-3140.64] 五岁自己吃饭端碗这都是细节
[3140.90-3144.74] 自己把饭端到自己桌上吃完了之后自己把碗盘端
[3145.00-3145.76] 端到厨房
[3146.28-3150.62] 会洗的就能洗的洗不能洗的把它放那儿放洗碗机也好放到
[3150.88-3151.40] 旁边也好
[3151.64-3152.92] 把妈妈给你洗
[3153.96-3154.98] 但这过程必须自己完成
[3156.52-3157.02] 然后
[3157.28-3158.30] 多子女家庭的话
[3158.56-3160.10] 吃饭的时候要分工
[3160.36-3160.86] 小孩
[3161.12-3161.64] 这个小孩负责
[3161.94-3162.70] 摆餐店
[3163.22-3165.26] 另一个小孩负责摆碗筷
[3165.52-3167.06] 这是要有让他们有意识
[3167.56-3168.84] 自己是有角色的
[3169.10-3170.90] 有界限的每个人都有自己的
[3171.16-3172.18] 自己的这个line
[3172.68-3175.76] 然后灌输给他们就是爷爷奶奶不是我们这个家庭的人
[3176.52-3177.56] 是我们家族的人
[3178.06-3179.34] 我们这个家庭就是你们
[3179.86-3180.88] 未成年加我们
[3181.14-3183.18] 到18岁以后你们也不是这个家庭的人了
[3183.44-3185.24] 你们会建立自己的家庭
[3185.74-3188.04] 这样的人才能距离文明更近一步
[3188.30-3189.84] 建了东西才能够
[3190.10-3191.64] 第一反应才能够是正常的
[3192.20-3194.50] 否则的话第一反应一定是什么是歪的
[3194.76-3197.56] 就会出现小鸟儿治安那种情况
[3197.82-3199.88] 就是他其实他真的不觉得自己错了
[3200.12-3202.44] 他第一反应真的是歪的因为他见了铁链女
[3202.68-3206.52] 见着猛牛他第一反应就是抱大腿
[3206.78-3209.60] 不能给他说谎了呀说谎了之后这些工人怎么办
[3209.86-3212.68] 这工人怎么办就王正安就恨不得自己去
[3212.92-3213.70] 猛牛打工去了
[3214.46-3215.74] 工人怎么办
[3216.00-3218.82] 就是很容易被收编很容易被独裁者收买
[3219.08-3221.38] 因为你没有正确的是非观
[3221.94-3223.98] 猛牛在造假牛奶呀
[3224.24-3225.78] 把孩子们都给害了
[3226.54-3228.34] 这样的企业关了又能如何呀
[3228.60-3231.40] 铁链女也是一样的他都把女孩子弄成那样了
[3231.66-3233.72] 你说这村里边绝户了又能如何
[3233.96-3236.28] 差那一个村吗那个村长大了不全
[3236.78-3240.36] 一代传一代全是王八蛋呀那个文明在退化呀
[3240.62-3244.46] 文明最终要上级荣耀造主荣耀自己他是往进化的呀
[3244.98-3247.80] 你怎么他妈的往回走啊还拿大棒子
[3248.04-3250.10] 一棒子把女人歇晕了
[3250.36-3251.64] 拎着他妈的脚腕子
[3251.94-3252.44] 拖到山洞里
[3252.70-3255.52] 肚子是大了的状态那都是哪一年的事
[3255.78-3257.82] 那都是山顶洞认识大的事你怎么
[3258.08-3259.36] 到今天还不认
[3259.62-3261.92] 还不认识到这个根本的错误在哪
[3262.18-3263.46] 哎哟他们家
[3263.72-3265.76] 不要惹让伤害继续传递了
[3266.02-3268.84] 就这样吧把这些被拐卖的妇女解救
[3269.08-3270.62] 其实对他们是二次伤害
[3270.88-3273.18] 怎么能说这种话呢为什么根就在这
[3273.44-3274.98] 因为他从小他就没有树立到
[3275.24-3276.26] 自我意识和边界意识
[3276.76-3279.08] 第三个意识呢没有的就是孩子的意识
[3279.32-3281.64] 什么叫孩子意识就是孩子到底是个什么
[3281.94-3282.44] 东西
[3282.70-3287.32] 就是你在人格上为什么要给你的孩子是平等的而不是居高临下的
[3287.56-3289.88] 这所有中国父母都会犯的错误
[3290.12-3292.94] 全他们是在24校那个大大缝坑里长大的
[3293.20-3293.96] 就认为
[3294.22-3295.50] 24校都是什么玩意儿要
[3295.76-3298.58] 爬冰卧礼呀要杀了儿子去他妈的
[3298.84-3301.64] 孝敬老娘这这都是歪理邪说你知道吗
[3301.90-3302.68] 就是
[3302.92-3304.98] 他把孩子当成自己的一个产品
[3305.24-3306.76] 或者当成自己的一个私有物品
[3307.28-3311.12] 而正确的世界观是应该把孩子当成上帝交给我们的
[3311.38-3311.64] 这么一个
[3311.94-3312.44] 一个礼物
[3312.96-3314.50] 就上帝给我们的一个礼物
[3315.00-3317.56] 他让我们帮他把这个礼物养大
[3317.82-3319.10] 这个礼物是一个
[3319.36-3321.16] 独立的灵魂和独立的肉体
[3321.40-3325.00] 跟我们之间是没有从属关系的只是上帝给我们
[3325.50-3329.34] 和我们之间的关系就是一个大狗跟一个小狗之间的关系
[3329.60-3332.42] 大狗和小狗都是主人的狗这个主人是上帝
[3333.44-3334.46] 不是你
[3335.24-3337.54] 所以不是父母所以这个就是我们中国人
[3337.80-3338.56] 没有的概念
[3339.58-3341.38] 你没有这个概念如果父母
[3341.68-3342.96] 和孩子混为一谈
[3343.22-3345.00] 把孩子当成生命的延续
[3345.26-3346.28] 自己生命的延续
[3346.54-3348.60] 你就自然会给孩子卷的受不了
[3349.36-3355.00] 因为你会自不自觉的把自己记忆编辑认为自己是个小正答题家其实你是个学霸
[3355.24-3357.30] 学渣但你以为自己是个学霸然后你就
[3357.56-3359.08] 在孩子上学的时候各种虐他
[3359.34-3360.36] 你怎么知道都不会
[3360.62-3365.24] 我当年怎么怎么怎么其实你他当年也不会但你忘了呀你现在当然会了
[3365.74-3367.80] 你已经上完大学了你才会的
[3368.04-3371.38] 然后就打呀不许学校啊
[3371.68-3375.78] 歇斯底里啊就是让孩子生活在恐惧的底蕴中
[3376.04-3378.60] 孩子睁开眼睛第一第一反应
[3378.84-3380.90] 就是我跟你说一句特别简单的话
[3381.66-3384.48] 怎么叫你的教育成功了让你孩子每天早上第一
[3385.00-3387.04] 眼睁开的时候是充满了希望
[3387.30-3388.58] 和对新一天的憧憬
[3388.84-3391.90] 而不是睁开眼的第一反应是我今天
[3392.16-3393.44] 又有这么多的任务要干
[3394.20-3395.24] 这种恐惧
[3396.00-3400.10] 明白吧如果你能做到就这么简单就他第一眼睁开是笑的
[3400.60-3401.38] 而不是这种
[3401.94-3404.24] 草鸡的就是这种
[3404.50-3407.32] 这种潦草的你就是个合格的父母
[3407.82-3409.62] 剩下的都是你本能自然会的
[3410.64-3412.44] 所以你别看这三个意思这么简单
[3412.94-3414.74] 我跟你说我父母都不行
[3415.00-3417.56] 就是这都不行就是每个人的父母都不行
[3418.32-3420.88] 你比如说我我现在
[3421.14-3424.98] 问我爸他现在比如说他现在25岁30岁啊
[3425.48-3429.08] 爸你去什么什么一个单位去给你一个位置行吗
[3430.10-3431.64] 他肯定屁点屁点就去了
[3432.20-3433.48] 肯定高兴死了
[3433.98-3434.50] 一个月3000
[3434.76-3435.78] 没人不少不少
[3436.04-3436.80] 为什么
[3437.06-3438.08] 哎呀有正式编制啊
[3438.60-3439.36] 什么叫正式编制
[3439.88-3440.90] 正式编制哪来的
[3441.16-3442.94] 正式编制不是老毛忽悠来的吗
[3443.20-3445.00] 他老毛忽悠的草台班子是
[3445.24-3448.06] 这时候心里不也没底吗他们是个凉山钵吗
[3448.58-3450.12] 所以这就是他们这一代的
[3450.36-3451.64] 共同的问题这三个意识
[3453.18-3457.02] 好了今天我又开始说教了真是爹味十足
[3457.28-3458.56] 因为我在教大家怎么做爹
[3458.82-3460.36] 因为我这个家庭教育真的是非常成功
[3460.60-3461.38] 我的三个孩子
[3461.68-3462.20] 特别好
[3462.70-3463.98] 其中有一个
[3464.24-3466.54] 家伙叫罗纳德的就非常想出镜
[3467.06-3467.56] 给他摁了我
[3469.88-3472.18] 另外两个女孩人家就
[3472.44-3473.20] 人家就比较
[3473.72-3475.24] 有涵养
[3475.50-3478.58] 人家会端着罗纳德就是恨不得就是来抢镜
[3478.84-3480.62] 我说我没有个啪的我来
[3481.14-3482.68] 我说你那俩中文的行吗
[3484.46-3486.76] 好了不跟大家聊了
[3487.02-3488.04] 今天就在这
[3488.30-3489.08] 再见
