[3.18-4.08] 哈喽大家好
[2211.55-2212.71] 你如果是个极左状态的人
[2212.71-2214.21] 你很容易变成极右极右也一样
[2214.21-2215.81] 说明什么你没有稳定的价值观
[2215.97-2218.81] 你不够内心深处不够自信不够强大
[2218.81-2220.07] 你很容易受到影响
[2220.21-2222.61] 一定要做温和派中国人啊
[2222.61-2223.81] 肉论出来了呃
[2223.81-2225.21] 960公里之内
[2225.21-2225.91] 你们可别做啊
[2225.91-2226.71] 你们做你们
[2227.41-2228.41] 你们会很惨啊
[2228.41-2231.11] 因为共产党会第一个杀你们吃肉放血
[2231.37-2232.65] 呃这参看刘阿姨
[2232.65-2234.31] 点评温和派中国人的第一句话啊
[2234.31-2235.55] 就是他那个第前五分钟
[2235.55-2236.55] 他就说明白这事了
[2236.61-2237.71] 我们海外肉论出来的
[2237.71-2239.51] 尤其是在五眼联盟国家的日本
[2239.71-2241.67] 呃韩国这样文明国家的啊
[2241.67-2244.35] 那个北欧欧洲我们
[2244.81-2247.05] 不需要变得那么极端啊
[2247.05-2247.85] 无论是
[2248.91-2250.61] 反共反王者安
[2250.75-2253.77] 还是挺共挺挺小粉红挺王者安
[2253.91-2255.17] 我们都没有必要
[2255.17-2256.07] 那么的投入
[2256.07-2257.67] 都没有必要喊打喊杀
[2258.93-2259.87] 必须做温和的人
[2259.87-2260.91] 必须做懂法律的人
[2260.91-2262.73] 必须懂公序良俗的人
[2262.73-2264.31] 任何一个稳定社会都
[2264.41-2266.27] 首先价值观都是这个社会的稳定
[2266.71-2268.63] 如果你是任何一个极端
[2268.63-2271.11] 你都会带来这个主流社会的不稳定
[2271.11-2272.31] 你不稳定就会被减除
[2272.31-2273.51] 这个系统会减除你
[2273.67-2274.97] 史密斯会减除你
[2275.53-2277.47] 这就是真正的危险所在
[2277.91-2278.77] 那你说大老王
[2278.77-2280.57] 你有没有可能组织反共义勇军
[2281.47-2283.53] 哈哈如果时机到了
[2283.77-2284.61] 这个社会的主流
[2284.61-2285.13] 在那个位置
[2285.17-2286.67] 我当然会我会跳出来
[2286.67-2288.41] 但是目前根本不是那个时间啊
[2288.41-2290.47] 你现在穿出来你要搞什么武装斗争啊
[2290.47-2291.07] 你是想想
[2292.17-2293.41] 你也是被减除掉的
[2293.93-2296.31] 因为整个西方主流社会还没有转弯
[2296.31-2297.13] 转到那么快
[2297.37-2299.03] 甚至连俄罗斯他都没转到那个程度
[2299.03-2300.57] 何况中国还在俄罗斯后边一点
[2301.41-2302.67] 所以大家清醒一点好吧
[2302.67-2304.67] 清醒一整天跟大老王瞎聊聊天
[2304.97-2305.97] 别那么激动
[2305.97-2307.67] 别动不动就我今天关注你了
[2307.67-2309.53] 我今天去关你了我操
[2310.01-2311.77] 可给你们权利了是吧哎呦
[2311.77-2313.33] 你们这民主权利在我身上就
[2313.77-2315.13] 用上了是吧好
[2315.17-2317.03] 好漂亮活学活用
[2317.03-2317.87] 这就是对了
[2317.87-2320.41] 今儿关注我明儿取关我骂我几句取关我
[2320.41-2321.33] 后天偷偷看一眼
[2321.33-2323.11] 哎大王还能看再回来可以
[2323.41-2325.73] 如此反复几次人就成熟了
[2326.37-2327.27] 变滑头了
[2327.47-2329.97] 什么叫滑头啊就是没有人能利用你
[2330.23-2332.03] 只有你自己能利用你自己
[2332.23-2333.97] 当每一个人都变成滑头的时候
[2333.97-2336.41] 当每一个人都不能被别人利用和捆绑
[2336.47-2337.67] 不会被裹挟的时候
[2337.67-2340.11] 自己的价值观首先为自己服务的时候
[2340.23-2342.41] 真正的公公民社会才有可能
[2342.93-2344.31] 否则的话只是一群暴徒
[2344.31-2345.11] 推翻另一群暴徒
[2345.17-2347.51] 再见
